url,status_now,score,hits_404log,first_seen,last_seen,gsc_clicks,gsc_impr,ai_impr,googlebot_14d,ext_ref_14d,relevance,content_row_exists,closest_live_page,similarity,classification,proposed_destination,curated_decision,curated_destination,curated_reason
/p/arizona,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/arizonasmostfamouspoolinphoenix,0.5,REDIRECT (equivalent page),/p/arizonasmostfamouspoolinphoenix,,,
/p/arkansas,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-arkansas,0.5,REDIRECT (equivalent page),/p/pool-rentals-arkansas,,,
/p/austin,404,2.0,2,2026-07-15,2026-07-16,0,0,0,0,0,general,False,/p/austin-tx,0.5,REDIRECT (equivalent page),/p/austin-tx,,,
/p/backyard-remodeling-ideas,404,2.0,2,2026-08-25,2026-09-03,0,0,0,0,0,core,False,/p/howtoturnyourbackyardpoolintoabusinessasset,0.25,410,,,,
/p/boise,404,2.0,2,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-boise-id,0.2,410,,,,
/p/brooklyn,404,2.0,2,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-brooklyn-ny,0.2,410,,,,
/p/cg9vbc1tyw,404,2.0,2,2026-09-03,2026-09-16,0,0,0,0,0,general,False,,0,410,,,,
/p/colorado,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-colorado,0.5,REDIRECT (equivalent page),/p/pool-rentals-colorado,,,
/p/complete-guide-to-kids-birthday-pool-party,404,2.0,2,2026-08-16,2026-09-05,0,0,0,0,0,core,False,/p/guide-to-kids-birthday-party-pool-rental-jeffersonville-in,0.67,REDIRECT (equivalent page),/p/guide-to-kids-birthday-party-pool-rental-jeffersonville-in,,,
/p/connecticut,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-connecticut,0.5,REDIRECT (equivalent page),/p/pool-rentals-connecticut,,,
/p/contact,404,2.0,2,2026-08-19,2026-08-26,0,0,0,0,0,general,False,,0,410,,,,
/p/cost-to-fill-a-pool-with-water,404,2.0,2,2026-09-13,2026-09-14,0,0,0,0,0,general,False,/p/cleanwatermanagementforpoolrentals,0.25,410,,,,
/p/dealing-with-persistent-flakes-in-your-swim-spa-water-a-guide-for-new-owners,404,2.0,2,2026-09-05,2026-09-19,0,0,0,0,0,off-topic/maintenance,False,/p/swim-instructor-pool-rental-new-albany-oh,0.17,410,,,,
/p/delaware,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-delaware,0.5,REDIRECT (equivalent page),/p/pool-rentals-delaware,,,
/p/eating-and-swimming-in-the-summer-myths-best-practices-what-to-know,404,2.0,2,2026-07-13,2026-07-17,0,0,0,0,0,general,False,/p/building-your-concrete-swimming-pool-everything-you-need-to-know,0.2,410,,,,
/p/enterprise-nevada-pool-rentals,404,2.0,2,2026-08-28,2026-08-30,0,0,0,0,0,core,False,/p/pool-rentals-nevada,0.67,REDIRECT (equivalent page),/p/pool-rentals-nevada,,,
/p/georgia,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-georgia,0.5,REDIRECT (equivalent page),/p/pool-rentals-georgia,,,
/p/harrisburg,404,2.0,2,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-harrisburg-nc,0.2,410,,,,
/p/hawaii,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-hawaii,0.5,REDIRECT (equivalent page),/p/pool-rentals-hawaii,,,
/p/head,404,2.0,2,2026-07-08,2026-07-08,0,0,0,0,0,general,False,/p/hilton-head,0.5,REDIRECT (equivalent page),/p/hilton-head,,,
/p/help,404,2.0,2,2026-07-30,2026-08-06,0,0,0,0,0,general,False,/p/host-help,0.5,REDIRECT (equivalent page),/p/host-help,,,
/p/how-much-money-can-you-make-renting-your-pool,404,2.0,2,2026-09-01,2026-09-01,0,0,0,0,0,core,False,/p/how-much-can-you-make-renting-your-pool,0.8,REDIRECT (equivalent page),/p/how-much-can-you-make-renting-your-pool,,,
/p/how-to-rent-out-your-pool),404,2.0,2,2026-07-06,2026-09-24,0,0,0,0,0,core,False,/p/how-to-rent-out-your-pool,1.0,REDIRECT (equivalent page),/p/how-to-rent-out-your-pool,,,
/p/idaho,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-idaho,0.5,REDIRECT (equivalent page),/p/pool-rentals-idaho,,,
/p/illinois,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-illinois,0.5,REDIRECT (equivalent page),/p/pool-rentals-illinois,,,
/p/indiana,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-indiana,0.5,REDIRECT (equivalent page),/p/pool-rentals-indiana,,,
/p/indoor-pool-rental,404,2.0,2,2026-09-04,2026-09-14,0,0,0,0,0,core,False,/p/about,0.33,410,,,,
/p/iowa,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/iowa-city,0.5,REDIRECT (equivalent page),/p/iowa-city,,,
/p/kansas,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-kansas,0.5,REDIRECT (equivalent page),/p/pool-rentals-kansas,,,
/p/keep-bees-away-from-pool,404,2.0,2,2026-09-06,2026-09-17,0,0,0,0,0,general,False,/p/how-to-keep-wasps-and-bees-away-from-your-pool-comprehensive-strategies-for-a-safe,0.43,410,,,,
/p/louisiana,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-louisiana,0.5,REDIRECT (equivalent page),/p/pool-rentals-louisiana,,,
/p/maine,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-maine,0.5,REDIRECT (equivalent page),/p/pool-rentals-maine,,,
/p/maryland,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-maryland,0.5,REDIRECT (equivalent page),/p/pool-rentals-maryland,,,
/p/massachusetts,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-massachusetts,0.5,REDIRECT (equivalent page),/p/pool-rentals-massachusetts,,,
/p/maximize-rental-rate,404,2.0,2,2026-08-14,2026-09-09,0,0,0,0,0,core,False,/p/about,0.25,410,,,,
/p/michigan,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-michigan,0.5,REDIRECT (equivalent page),/p/pool-rentals-michigan,,,
/p/minnesota,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-minnesota,0.5,REDIRECT (equivalent page),/p/pool-rentals-minnesota,,,
/p/mississippi,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-mississippi,0.5,REDIRECT (equivalent page),/p/pool-rentals-mississippi,,,
/p/missouri,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-missouri,0.5,REDIRECT (equivalent page),/p/pool-rentals-missouri,,,
/p/montana,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-montana,0.5,REDIRECT (equivalent page),/p/pool-rentals-montana,,,
/p/nebraska,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-nebraska,0.5,REDIRECT (equivalent page),/p/pool-rentals-nebraska,,,
/p/nevada,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/nevada-tx,0.5,REDIRECT (equivalent page),/p/nevada-tx,,,
/p/new-hampshire,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-new-hampshire,0.67,REDIRECT (equivalent page),/p/pool-rentals-new-hampshire,,,
/p/new-jersey,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-new-jersey,0.67,REDIRECT (equivalent page),/p/pool-rentals-new-jersey,,,
/p/new-mexico,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-new-mexico,0.67,REDIRECT (equivalent page),/p/pool-rentals-new-mexico,,,
/p/new-york-pool-host-advocacy-guide,404,2.0,2,2026-07-07,2026-08-24,0,0,0,0,0,core,False,/p/host-advocacy-new-york,1.0,REDIRECT (equivalent page),/p/host-advocacy-new-york,,,
/p/night-swimming,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-host-night-swimming,0.67,REDIRECT (equivalent page),/p/pool-host-night-swimming,,,
/p/north-carolina,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-north-carolina,0.67,REDIRECT (equivalent page),/p/pool-rentals-north-carolina,,,
/p/north-dakota,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-north-dakota,0.67,REDIRECT (equivalent page),/p/pool-rentals-north-dakota,,,
/p/ohio,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-ohio,0.5,REDIRECT (equivalent page),/p/pool-rentals-ohio,,,
/p/oklahoma,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-oklahoma,0.5,REDIRECT (equivalent page),/p/pool-rentals-oklahoma,,,
/p/oregon,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-oregon,0.5,REDIRECT (equivalent page),/p/pool-rentals-oregon,,,
/p/passive-income-pool,404,2.0,2,2026-08-09,2026-08-31,0,0,0,0,0,core,False,/p/taxesforpoolhosts,0.33,410,,,,
/p/philadelphia,404,2.0,2,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-philadelphia-pa,0.2,410,,,,
/p/pool-amenities-income,404,2.0,2,2026-07-31,2026-08-31,0,0,0,0,0,core,False,/p/best-photoshoots-pool-amenities,0.33,410,,,,
/p/pool-rental-marketing,404,2.0,2,2026-08-25,2026-09-11,0,0,0,0,0,core,False,/p/about,0.33,410,,,,
/p/pool-rules-generator),404,2.0,2,2026-07-12,2026-08-17,0,0,0,0,0,general,False,/p/pool-rules-generator,1.0,REDIRECT (equivalent page),/p/pool-rules-generator,,,
/p/portland,404,2.0,2,2026-09-14,2026-09-21,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-portland-me,0.2,410,,,,
/p/preparing-your-pool,404,2.0,2,2026-08-21,2026-09-01,0,0,0,0,0,general,False,,0,410,,,,
/p/rhode-island,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-rhode-island,0.67,REDIRECT (equivalent page),/p/pool-rentals-rhode-island,,,
/p/san-antonio,404,2.0,2,2026-07-16,2026-07-30,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-san-antonio-tx,0.33,410,,,,
/p/sandiego,404,2.0,2,2026-07-15,2026-07-30,0,0,0,0,0,general,False,,0,410,,,,
/p/south-dakota,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-south-dakota,0.67,REDIRECT (equivalent page),/p/pool-rentals-south-dakota,,,
/p/spokane,404,2.0,2,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-spokane-wa,0.2,410,,,,
/p/tennessee,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-tennessee,0.5,REDIRECT (equivalent page),/p/pool-rentals-tennessee,,,
/p/vermont,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-vermont,0.5,REDIRECT (equivalent page),/p/pool-rentals-vermont,,,
/p/west-virginia,404,2.0,2,2026-09-08,2026-09-08,0,0,0,0,0,general,False,/p/pool-rentals-west-virginia,0.67,REDIRECT (equivalent page),/p/pool-rentals-west-virginia,,,
/p/worcester,404,2.0,2,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-worcester-ma,0.2,410,,,,
/p/',404,1.0,1,2026-08-05,2026-08-05,0,0,0,0,0,general,False,,0,410,,,,
/p/67abf4f4-c85b-4bbe-aa05-f51cc0c809c0,404,1.0,1,2026-08-30,2026-08-30,0,0,0,0,0,general,False,,0,410,,,,
/p/67af5271-ca98-4aec-a9ac-fc5df5631f00,404,1.0,1,2026-08-01,2026-08-01,0,0,0,0,0,general,False,,0,410,,,,
/p/67b7664f-908b-46e8-849c-efbd172f7b53,404,1.0,1,2026-08-30,2026-08-30,0,0,0,0,0,general,False,,0,410,,,,
/p/67bfcc9f-8853-430c-8432-b735ee39c455,404,1.0,1,2026-07-21,2026-07-21,0,0,0,0,0,general,False,,0,410,,,,
/p/683881ea-8fb9-43ef-9aa7-5c69abe2ede6,404,1.0,1,2026-09-14,2026-09-14,0,0,0,0,0,general,False,,0,410,,,,
/p/684329ca-ee1d-45a9-9973-5de4486802a9,404,1.0,1,2026-09-13,2026-09-13,0,0,0,0,0,general,False,,0,410,,,,
/p/68487924-313c-4e58-8c40-ae06964c4e20,404,1.0,1,2026-08-30,2026-08-30,0,0,0,0,0,general,False,,0,410,,,,
/p/68531269-1ccd-4689-a8cb-d894ef016388,404,1.0,1,2026-08-17,2026-08-17,0,0,0,0,0,general,False,,0,410,,,,
/p/6859ec3a-8904-40f6-aee3-104f74bfc624,404,1.0,1,2026-09-13,2026-09-13,0,0,0,0,0,general,False,,0,410,,,,
/p/685b3a52-b644-477d-b4ff-dfd2803cfc8e,404,1.0,1,2026-08-31,2026-08-31,0,0,0,0,0,general,False,,0,410,,,,
/p/685c94d0-ad5a-4e77-99c4-a081018d5e12,404,1.0,1,2026-07-24,2026-07-24,0,0,0,0,0,general,False,,0,410,,,,
/p/685caa49-142c-4896-9062-68d5e55ebca5,404,1.0,1,2026-09-13,2026-09-13,0,0,0,0,0,general,False,,0,410,,,,
/p/68740c27-5112-45fb-940c-978998f5ae0d,404,1.0,1,2026-09-14,2026-09-14,0,0,0,0,0,general,False,,0,410,,,,
/p/68786527-24ee-4a6f-9f26-2406a46243a8,404,1.0,1,2026-08-21,2026-08-21,0,0,0,0,0,general,False,,0,410,,,,
/p/687c56ab-cb28-4ba9-a3f4-4aeb8cc1d375,404,1.0,1,2026-07-28,2026-07-28,0,0,0,0,0,general,False,,0,410,,,,
/p/687e6578-cbd3-418e-bd15-51ebc37563b8,404,1.0,1,2026-07-08,2026-07-08,0,0,0,0,0,general,False,,0,410,,,,
/p/68805135-8a3b-4ce7-8bc1-482cf0a7cc2e,404,1.0,1,2026-07-11,2026-07-11,0,0,0,0,0,general,False,,0,410,,,,
/p/688139f4-709a-4f6d-9d15-8ac1cd0d6b55,404,1.0,1,2026-08-15,2026-08-15,0,0,0,0,0,general,False,,0,410,,,,
/p/689beca4-b8fc-4fc2-822a-801b4804a1cd,404,1.0,1,2026-09-03,2026-09-03,0,0,0,0,0,general,False,,0,410,,,,
/p/689d8dde-a681-40b9-8d64-15b1817add76,404,1.0,1,2026-08-14,2026-08-14,0,0,0,0,0,general,False,,0,410,,,,
/p/68a14813-c65e-4e9d-bfbd-1a35a8c1eeb1,404,1.0,1,2026-08-06,2026-08-06,0,0,0,0,0,general,False,,0,410,,,,
/p/68a2797e-b4fd-4e22-818f-8c14ea50abd7,404,1.0,1,2026-08-09,2026-08-09,0,0,0,0,0,general,False,,0,410,,,,
/p/68a63dad-e602-4f08-a3af-2f29a1b84fad,404,1.0,1,2026-08-10,2026-08-10,0,0,0,0,0,general,False,,0,410,,,,
/p/68a68fb8-7674-4728-aeae-9cca4f3e4bc6,404,1.0,1,2026-08-28,2026-08-28,0,0,0,0,0,general,False,,0,410,,,,
/p/68aa13ae-72c9-49c4-a657-f252c06aee43,404,1.0,1,2026-08-29,2026-08-29,0,0,0,0,0,general,False,,0,410,,,,
/p/68acc460-6fcf-4038-b502-dc7e2cd32fe7,404,1.0,1,2026-08-25,2026-08-25,0,0,0,0,0,general,False,,0,410,,,,
/p/68b2ef6b-880e-49d4-aa1b-d7491bad3439,404,1.0,1,2026-09-13,2026-09-13,0,0,0,0,0,general,False,,0,410,,,,
/p/68dd6ab7-f7b2-4b2c-899c-651e85e0344b,404,1.0,1,2026-08-29,2026-08-29,0,0,0,0,0,general,False,,0,410,,,,
/p/6903ec04-b314-4749-a9dd-489312c01b57,404,1.0,1,2026-08-08,2026-08-08,0,0,0,0,0,general,False,,0,410,,,,
/p/691b3d9d-cc6a-4581-9e4c-4d9d164224cf,404,1.0,1,2026-08-07,2026-08-07,0,0,0,0,0,general,False,,0,410,,,,
/p/69889e60-ee1a-41a3-b86c-92d057fe4535,404,1.0,1,2026-07-11,2026-07-11,0,0,0,0,0,general,False,,0,410,,,,
/p/699df159-14d2-4666-adfd-5d47b61e2fa8,404,1.0,1,2026-09-14,2026-09-14,0,0,0,0,0,general,False,,0,410,,,,
/p/access-over-prohibition,404,1.0,1,2026-08-27,2026-08-27,0,0,0,0,0,general,False,/p/accesstopoolrentals,0.25,410,,,,
/p/alberca-dallas,404,1.0,1,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/conviertete-en-anfitrion-de-alberca-dallas-tx,0.29,410,,,,
/p/austintexas,404,1.0,1,2026-09-13,2026-09-13,0,0,0,0,0,general,False,,0,410,,,,
/p/balancing-and-maintaining-perfect-water-quality),404,1.0,1,2026-07-14,2026-07-14,0,0,0,0,0,general,False,/p/balancing-and-maintaining-perfect-water-quality,1.0,REDIRECT (equivalent page),/p/balancing-and-maintaining-perfect-water-quality,,,
/p/best-apps-to-rent-a-pool-by-the-hour),404,1.0,1,2026-09-24,2026-09-24,0,0,0,0,0,core,False,/p/pool-party-ideas-summer-2026,0.29,410,,,,
/p/bestpoolsinphoenixaz,404,1.0,1,2026-07-13,2026-07-13,0,0,0,0,0,general,False,,0,410,,,,
/p/bubble-covers-for-swimming-pools-the-ultimate-guide,404,1.0,1,2026-08-30,2026-08-30,0,0,0,0,0,general,False,/p/bubble-covers-for-swimming-pools-the-ultimate-guide-to-protecting-and-enhancing-your-pool,0.6,REDIRECT (equivalent page),/p/bubble-covers-for-swimming-pools-the-ultimate-guide-to-protecting-and-enhancing-your-pool,,,
/p/colorado-springs,404,1.0,1,2026-09-04,2026-09-04,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-colorado-springs-co,0.33,410,,,,
/p/cost-to-run-pool-heater,404,1.0,1,2026-08-21,2026-08-21,0,0,0,0,0,off-topic/maintenance,False,/p/pool-heater-guide,0.33,410,,,,
/p/dallas-renta-tu-alberca,404,1.0,1,2026-07-29,2026-07-29,0,0,0,0,0,core,False,/p/aprende-a-rentar-tu-alberca,0.33,410,,,,
/p/dallas-tx-renta-alberca,404,1.0,1,2026-07-29,2026-07-29,0,0,0,0,0,core,False,/p/renta-de-alberca-austin-tx,0.5,REDIRECT (equivalent page),/p/renta-de-alberca-austin-tx,,,
/p/definitely-not-a-page-xyz,404,1.0,1,2026-09-14,2026-09-14,0,0,0,0,0,general,False,/p/las-vegas-search-page,0.14,410,,,,
/p/draft,404,1.0,1,2026-08-28,2026-08-28,0,0,0,0,0,general,False,,0,410,,,,
/p/el-paso,404,1.0,1,2026-09-19,2026-09-19,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-el-paso-tx,0.33,410,,,,
/p/elearning-academy-drowning-prevention-for-pool-hosts,404,1.0,1,2026-07-20,2026-07-20,0,0,0,0,0,core,False,/p/elearning-academy-drowning-prevention-strategies,0.67,REDIRECT (equivalent page),/p/elearning-academy-drowning-prevention-strategies,,,
/p/es/dallas,404,1.0,1,2026-07-29,2026-07-29,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-dallas-ga,0.17,410,,,,
/p/evolution-of-swimming-pools,404,1.0,1,2026-07-10,2026-07-10,0,0,0,0,0,off-topic/maintenance,False,/p/2026-best-swimming-pools,0.33,410,,,,
/p/feed,404,1.0,1,2026-09-18,2026-09-18,0,0,0,0,0,general,False,,0,410,,,,
/p/florida-pool-rentals,404,1.0,1,2026-09-08,2026-09-08,0,0,0,0,0,core,False,/p/pool-rentals-florida,1.0,REDIRECT (equivalent page),/p/pool-rentals-florida,,,
/p/fontana,404,1.0,1,2026-09-13,2026-09-13,0,0,0,0,0,general,False,/p/graduation-pool-party-fontana-ca,0.25,410,,,,
/p/ghost,404,1.0,1,2026-08-28,2026-08-28,0,0,0,0,0,core,False,,0,410,,,,
/p/grand-prairie,404,1.0,1,2026-09-21,2026-09-21,0,0,0,0,0,general,False,/p/graduation-pool-party-grand-prairie-tx,0.4,410,,,,
/p/gulfport,404,1.0,1,2026-09-21,2026-09-21,0,0,0,0,0,general,False,/p/graduation-pool-party-gulfport-ms,0.25,410,,,,
/p/heated-pool-rental,404,1.0,1,2026-09-14,2026-09-14,0,0,0,0,0,core,False,/p/about,0.33,410,,,,
/p/henderson-nevada-pool-rentals,404,1.0,1,2026-08-28,2026-08-28,0,0,0,0,0,core,False,/p/pool-rentals-nevada,0.67,REDIRECT (equivalent page),/p/pool-rentals-nevada,,,
/p/home,404,1.0,1,2026-08-10,2026-08-10,0,0,0,0,0,general,False,/p/smart-home-tech-automation-pool-hosts,0.2,410,,,,
/p/host-academy,404,1.0,1,2026-07-30,2026-07-30,0,0,0,0,0,core,False,/p/academy-catalog,0.67,REDIRECT (equivalent page),/p/academy-catalog,,,
/p/host-advocacy-california),404,1.0,1,2026-08-12,2026-08-12,0,0,0,0,0,core,False,/p/host-advocacy-california,1.0,REDIRECT (equivalent page),/p/host-advocacy-california,,,
/p/host-defense-manual,404,1.0,1,2026-07-13,2026-07-13,0,0,0,0,0,core,False,/p/become-a-host,0.25,410,,,,
/p/host-protection,404,1.0,1,2026-08-08,2026-08-08,0,0,0,0,0,core,False,/p/become-a-host,0.33,410,,,,
/p/hosting**,404,1.0,1,2026-08-01,2026-08-01,0,0,0,0,0,core,False,/p/hosting,1.0,REDIRECT (equivalent page),/p/hosting,,,
/p/hostingnnwe,404,1.0,1,2026-09-06,2026-09-06,0,0,0,0,0,core,False,,0,410,,,,
/p/hot-tub-rental,404,1.0,1,2026-09-14,2026-09-14,0,0,0,0,0,core,False,/p/about,0.25,410,,,,
/p/hot-tubs,404,1.0,1,2026-09-14,2026-09-14,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-hot-springs-ar,0.14,410,,,,
/p/how-it-works),404,1.0,1,2026-07-12,2026-07-12,0,0,0,0,0,general,False,/p/how-it-it-works,1.0,REDIRECT (equivalent page),/p/how-it-it-works,,,
/p/how-much-chlorine-to-add-to-pool,404,1.0,1,2026-08-22,2026-08-22,0,0,0,0,0,off-topic/maintenance,False,/p/best-chlorine-for-pools,0.33,410,,,,
/p/how-much-does-it-cost-to-build-a-pool),404,1.0,1,2026-07-06,2026-07-06,0,0,0,0,0,general,False,/p/how-long-does-it-take-to-build-a-pool,0.43,410,,,,
/p/how-much-does-it-cost-to-buy-a-pool),404,1.0,1,2026-07-07,2026-07-07,0,0,0,0,0,general,False,/p/how-long-does-it-take-to-build-a-pool,0.25,410,,,,
/p/how-much-does-it-cost-to-run-a-pool-pump,404,1.0,1,2026-09-02,2026-09-02,0,0,0,0,0,off-topic/maintenance,False,/p/how-long-does-it-take-to-build-a-pool,0.22,410,,,,
/p/how-much-to-rent-my-pool-for),404,1.0,1,2026-09-24,2026-09-24,0,0,0,0,0,core,False,/p/how-much-can-i-rent-my-pool-for,0.6,REDIRECT (equivalent page),/p/how-much-can-i-rent-my-pool-for,,,
/p/how-to-make-your-pool-a-rental),404,1.0,1,2026-07-07,2026-07-07,0,0,0,0,0,core,False,/p/about,0.33,410,,,,
/p/how-to-pick-the-right-contractor-for-your-pool-avoid-20-common-pitfalls,404,1.0,1,2026-07-26,2026-07-26,0,0,0,0,0,general,False,/p/pool-heating-guide-australia,0.11,410,,,,
/p/humidity-management,404,1.0,1,2026-07-16,2026-07-16,0,0,0,0,0,general,False,/p/cleanwatermanagementforpoolrentals,0.33,410,,,,
/p/increase-rental-revenue,404,1.0,1,2026-08-21,2026-08-21,0,0,0,0,0,core,False,/p/about,0.25,410,,,,
/p/influencers-pool-rental,404,1.0,1,2026-08-27,2026-08-27,0,0,0,0,0,core,False,/p/attracting-influencers-pool-rental,0.67,REDIRECT (equivalent page),/p/attracting-influencers-pool-rental,,,
/p/is-it-legal-to-rent-my-pool),404,1.0,1,2026-09-24,2026-09-24,0,0,0,0,0,core,False,/p/is-it-legal-to-rent-out-your-pool,0.6,REDIRECT (equivalent page),/p/is-it-legal-to-rent-out-your-pool,,,
/p/kansas-city-missouri,404,1.0,1,2026-07-16,2026-07-16,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-kansas-city-ks,0.29,410,,,,
/p/kansascity,404,1.0,1,2026-07-15,2026-07-15,0,0,0,0,0,general,False,,0,410,,,,
/p/katy,404,1.0,1,2026-07-30,2026-07-30,0,0,0,0,0,general,False,/p/katy-tx,0.5,REDIRECT (equivalent page),/p/katy-tx,,,
/p/lakewood,404,1.0,1,2026-09-23,2026-09-23,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-lakewood-ca,0.2,410,,,,
/p/las-cruces,404,1.0,1,2026-09-21,2026-09-21,0,0,0,0,0,general,False,/p/become-a-swimming-pool-host-las-cruces-nm,0.33,410,,,,
/p/maximize-pool-rental-income),404,1.0,1,2026-07-06,2026-07-06,0,0,0,0,0,core,False,/p/taxesforpoolhosts,0.5,REDIRECT (equivalent page),/p/taxesforpoolhosts,,,
/p/nc,404,1.0,1,2026-07-16,2026-07-16,0,0,0,0,0,general,False,/p/charlotte,0.5,REDIRECT (equivalent page),/p/charlotte,,,
/p/night-swim-pool-rentals,404,1.0,1,2026-09-08,2026-09-08,0,0,0,0,0,core,False,/p/swim-instructor-pool-rental,0.4,410,,,,
/p/opening-pool-for-summer),404,1.0,1,2026-07-14,2026-07-14,0,0,0,0,0,general,False,/p/opening-pool-for-summer,1.0,REDIRECT (equivalent page),/p/opening-pool-for-summer,,,
/p/passive-income-for-homeowners-rent-out-your-pool),404,1.0,1,2026-09-24,2026-09-24,0,0,0,0,0,core,False,/p/how-to-rent-out-your-pool,0.4,410,,,,
/p/perfect-pool-listing),404,1.0,1,2026-09-24,2026-09-24,0,0,0,0,0,core,False,/p/ai-listing-generator,0.25,410,,,,
/p/phoenix-arizona-baseball-pool,404,1.0,1,2026-08-27,2026-08-27,0,0,0,0,0,general,False,/p/arizonasmostfamouspoolinphoenix,0.5,REDIRECT (equivalent page),/p/arizonasmostfamouspoolinphoenix,,,
/p/pool-care,404,1.0,1,2026-09-13,2026-09-13,0,0,0,0,0,general,False,/p/saltwater-pool-care,0.5,REDIRECT (equivalent page),/p/saltwater-pool-care,,,
/p/pool-chemistry-basics),404,1.0,1,2026-07-06,2026-07-06,0,0,0,0,0,general,False,/p/pool-chemistry-basics,1.0,REDIRECT (equivalent page),/p/pool-chemistry-basics,,,
/p/pool-deck-equipment-essentials,404,1.0,1,2026-08-21,2026-08-21,0,0,0,0,0,general,False,/p/insuranceandlegalessentialsforpoolhostscourse,0.25,410,,,,
/p/pool-earnings-calculator,404,1.0,1,2026-07-21,2026-07-21,0,0,0,0,0,core,False,/p/antidis,0.33,410,,,,
/p/pool-host-academy,404,1.0,1,2026-09-08,2026-09-08,0,0,0,0,0,core,False,/p/academy-catalog,0.67,REDIRECT (equivalent page),/p/academy-catalog,,,
/p/pool-hosting-academy,404,1.0,1,2026-07-30,2026-07-30,0,0,0,0,0,core,False,/p/hosting,0.5,REDIRECT (equivalent page),/p/hosting,,,
